date,price
11/16/2017,418.43
11/17/2017,418.64
11/20/2017,420.41
11/21/2017,422.68
11/22/2017,425.25
11/23/2017,426.97
11/24/2017,428.23
11/27/2017,426.93
11/28/2017,425.79
11/29/2017,426.42
11/30/2017,428.49
12/1/2017,425.85
12/4/2017,426.11
12/5/2017,425.19
12/6/2017,421.36
12/7/2017,422.26
12/8/2017,422.89
12/11/2017,424.78
12/12/2017,423.73
12/13/2017,425.36
12/14/2017,426.56
12/15/2017,425.42
12/18/2017,430.55
12/19/2017,429.66
12/20/2017,430.98
12/21/2017,431.63
12/22/2017,432.53
12/25/2017,432.55
12/26/2017,433.12
12/27/2017,436.84
12/28/2017,438.62
12/29/2017,440.73
1/1/2018,440.75
1/2/2018,443.36
1/3/2018,444.54
1/4/2018,448.25
1/5/2018,450.59
1/8/2018,450.66
1/9/2018,451.41
1/10/2018,451.4
1/11/2018,451.87
1/12/2018,454.86
1/15/2018,459.38
1/16/2018,459.28
1/17/2018,458.79
1/18/2018,457.81
1/19/2018,460.27
1/22/2018,461.4
1/23/2018,464.85
1/24/2018,467.53
1/25/2018,468.55
1/26/2018,468.75
1/29/2018,465.71
1/30/2018,461.66
1/31/2018,461.89
2/1/2018,463.24
2/2/2018,455.75
2/5/2018,445.88
2/6/2018,432.69
2/7/2018,437.23
2/8/2018,433.08
2/9/2018,427.32
2/12/2018,431
2/13/2018,431.85
2/14/2018,436.01
2/15/2018,441.21
2/16/2018,444.83
2/19/2018,445.87
2/20/2018,445.72
2/21/2018,445.77
2/22/2018,444.36
2/23/2018,446.52
2/26/2018,447.54
2/27/2018,445.42
2/28/2018,442.06
3/1/2018,436.05
3/2/2018,434.16
3/5/2018,434.5
3/6/2018,440.17
3/7/2018,439.73
3/8/2018,441.48
3/9/2018,443.31
3/12/2018,446.86
3/13/2018,447.02
3/14/2018,445.57
3/15/2018,445.45
3/16/2018,442.7
3/19/2018,440.88
3/20/2018,440.2
3/21/2018,440.4
3/22/2018,438
3/23/2018,432.3
3/26/2018,432.74
3/27/2018,436.59
3/28/2018,432.58
3/29/2018,433.54
3/30/2018,434.74
4/2/2018,434.43
4/3/2018,432.15
4/4/2018,430.6
4/5/2018,434.13
4/6/2018,434.59
4/9/2018,436.46
4/10/2018,440.27
4/11/2018,440.07
4/12/2018,439.79
4/13/2018,441.45
4/16/2018,442.79
4/17/2018,444.06
4/18/2018,447.23
4/19/2018,447.52
4/20/2018,444.05
4/23/2018,441.84
4/24/2018,440.58
4/25/2018,436.5
4/26/2018,438.49
4/27/2018,439.42
4/30/2018,439.15
5/1/2018,436.48
5/2/2018,438.53
5/3/2018,438.1
5/4/2018,438.14
5/7/2018,439.87
5/8/2018,438.93
5/9/2018,440.21
5/10/2018,441.24
5/11/2018,445.03
5/14/2018,446.03
5/15/2018,442
5/16/2018,441.03
5/17/2018,442.67
5/18/2018,442.77
5/21/2018,443.03
5/22/2018,443.97
5/23/2018,440.67
5/24/2018,440.72
5/25/2018,439.09
5/28/2018,437.75
5/29/2018,432.39
5/30/2018,433.01
5/31/2018,435.25
6/1/2018,436.23
6/4/2018,440.06
6/5/2018,439.33
6/6/2018,442.25
6/7/2018,443.27
6/8/2018,441.7
6/11/2018,443.68
6/12/2018,443.8
6/13/2018,443.92
6/14/2018,442.53
6/15/2018,437.22
6/18/2018,434.43
6/19/2018,428.48
6/20/2018,430.6
6/21/2018,428.49
6/22/2018,431.5
6/25/2018,426.9
6/26/2018,426.51
6/27/2018,424.97
6/28/2018,420.97
6/29/2018,425.69
7/2/2018,418.88
7/3/2018,420.67
7/4/2018,420.06
7/5/2018,419.8
7/6/2018,423.72
7/9/2018,427.02
7/10/2018,427.48
7/11/2018,423.02
7/12/2018,423.55
7/13/2018,424.36
7/16/2018,424.96
7/17/2018,425.11
7/18/2018,425.32
7/19/2018,422.93
7/20/2018,425.03
7/23/2018,423.39
7/24/2018,426.23
7/25/2018,426.33
7/26/2018,429.05
7/27/2018,430.48
7/30/2018,430.15
7/31/2018,427.94
8/1/2018,428.13
8/2/2018,424.39
8/3/2018,424.84
8/6/2018,422.83
8/7/2018,424.33
8/8/2018,424.43
8/9/2018,425.52
8/10/2018,419.54
8/13/2018,414.57
8/14/2018,415.28
8/15/2018,410.04
8/16/2018,411.23
8/17/2018,413.07
8/20/2018,414.63
8/21/2018,418.17
8/22/2018,421.03
8/23/2018,420.4
8/24/2018,422.9
8/27/2018,427.4
8/28/2018,428.39
8/29/2018,428.53
8/30/2018,428.14
8/31/2018,426.84
9/3/2018,424.4
9/4/2018,420.72
9/5/2018,418.4
9/6/2018,416.78
9/7/2018,415.09
9/10/2018,415.87
9/11/2018,415.67
9/12/2018,417.47
9/13/2018,417.79
9/14/2018,420.28
9/17/2018,420.87
9/18/2018,423.47
9/19/2018,424.29
9/20/2018,426.48
9/21/2018,427.46
9/24/2018,426.94
9/25/2018,427.95
9/26/2018,427.43
9/27/2018,423.82
9/28/2018,422.33
10/1/2018,422.36
10/2/2018,419.53
10/3/2018,418.44
10/4/2018,415.02
10/5/2018,410.61
10/8/2018,406.36
10/9/2018,403.29
10/10/2018,399.47
10/11/2018,390.99
10/12/2018,393.29
10/15/2018,391.08
10/16/2018,396.51
10/17/2018,397.09
10/18/2018,394.29
10/19/2018,391.48
10/22/2018,389.62
10/23/2018,381.4
10/24/2018,378.81
10/25/2018,374.65
10/26/2018,372.23
10/29/2018,371.89
10/30/2018,374.12
10/31/2018,379.92
11/1/2018,384.96
11/2/2018,388.75
11/5/2018,386.36
11/6/2018,387.56
11/7/2018,390.85
11/8/2018,391.25
11/9/2018,387.27
11/12/2018,380.29
11/13/2018,378.71
11/14/2018,377.3
11/15/2018,375.68
11/16/2018,376.61
11/19/2018,376.18
11/20/2018,370.45
11/21/2018,371.17
11/22/2018,372.25
11/23/2018,371.4
11/26/2018,373.21
11/27/2018,372.49
11/28/2018,374.05
11/29/2018,378.18
11/30/2018,376.37
12/3/2018,381.4
12/4/2018,375.92
12/5/2018,372.12
12/6/2018,365.01
12/7/2018,365.91
12/10/2018,356.48
12/11/2018,356.03
12/12/2018,363.1
12/13/2018,362.83
12/14/2018,357.57
12/17/2018,354.55
12/18/2018,351.8
12/19/2018,352.97
12/20/2018,346.05
12/21/2018,343.71
12/24/2018,343.24
12/25/2018,339.1
12/26/2018,340.58
12/27/2018,343.34
12/28/2018,348.53
12/31/2018,351.08
1/1/2019,351.1
1/2/2019,350.02
1/3/2019,349.52
1/4/2019,354.01
1/7/2019,360.45
1/8/2019,363.24
1/9/2019,368.51
1/10/2019,368.58
1/11/2019,368.61
1/14/2019,367.02
1/15/2019,367.71
1/16/2019,368.52
1/17/2019,368.7
1/18/2019,372.27
1/21/2019,372.95
1/22/2019,371.25
1/23/2019,370.89
1/24/2019,372.37
1/25/2019,376.37
1/28/2019,375.43
1/29/2019,376.12
1/30/2019,375.89
1/31/2019,379.37
2/1/2019,378.49
2/4/2019,379.43
2/5/2019,381.56
2/6/2019,381.2
2/7/2019,376.78
2/8/2019,372.42
2/11/2019,372.64
2/12/2019,376.39
2/13/2019,378.87
2/14/2019,378.35
2/15/2019,379.74
2/18/2019,383.93
2/19/2019,384.55
2/20/2019,386.63
2/21/2019,386.15
2/22/2019,387.09
