date,price
9/21/2017,201.05
9/22/2017,200.43
9/25/2017,199.3
9/26/2017,198.96
9/27/2017,197.96
9/28/2017,198.15
9/29/2017,198.97
10/2/2017,198.6
10/3/2017,199.3
10/4/2017,200.14
10/5/2017,200.25
10/6/2017,199.84
10/9/2017,199.82
10/10/2017,201
10/11/2017,200.96
10/12/2017,202.09
10/13/2017,202.58
10/16/2017,202.41
10/17/2017,202.11
10/18/2017,202.38
10/19/2017,201.7
10/20/2017,200.88
10/23/2017,199.83
10/24/2017,199.21
10/25/2017,198.67
10/26/2017,197.76
10/27/2017,197.79
10/30/2017,197.8
10/31/2017,198.19
11/1/2017,198.71
11/2/2017,199.68
11/3/2017,199.43
11/6/2017,199.32
11/7/2017,200.81
11/8/2017,201.51
11/9/2017,201.79
11/10/2017,201.93
11/13/2017,201.55
11/14/2017,201.31
